id_site_dep;id_site_dest;timest;type_donnee;est_cookie;est_visite;est_httpsecure;url_profondeur;req_profondeur;prefixe_dep;prefixe_dest;methode_html;reponse;no_cache;id_date;id_navigateur
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;google-analytics.com;1,44E+12;image/gif;false;false;false;2;0;www.;www.;GET;200;false;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;facebook.com;1,44E+12;text/javascript;true;false;true;2;0;www.;api-read.;GET;200;false;20151008;1
memecenter.com;memecdn.com;1,44E+12;video/webm;true;false;false;2;0;www.;img.;GET;206;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecenter.com;1,44E+12;text/html;true;false;false;2;0;www.;www.;POST;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;2;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;akamaihd.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;fbcdn-profile-a.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;google-analytics.com;1,44E+12;image/gif;false;false;false;2;0;www.;www.;GET;200;false;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;facebook.com;1,44E+12;text/javascript;true;false;true;2;0;www.;api-read.;GET;200;false;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecdn.com;memecdn.com;1,44E+12;image/png;true;false;false;2;0;static.;rs1static.;GET;200;true;20151008;1
memecenter.com;memecenter.com;1,44E+12;text/html;true;false;false;2;0;www.;www.;POST;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;video/webm;true;false;false;2;0;www.;img.;GET;206;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;twitter.com;1,44E+12;application/javascript;true;false;false;2;0;www.;cdn.api.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
memecenter.com;memecdn.com;1,44E+12;image/jpeg;true;false;false;2;0;www.;img.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;0-edge-chat.;0-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;fbcdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;scontent-cdg2-1.xx.;GET;200;true;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/json;true;true;true;1;0;3-edge-chat.;3-edge-chat.;GET;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
facebook.com;facebook.com;1,44E+12;application/x-javascript;true;true;true;3;0;www.;www.;POST;200;false;20151008;1
google.fr;google.fr;1,44E+12;text/html;true;true;true;1;0;www.;www.;GET;200;false;20151008;1
google.fr;quora.com;1,44E+12;text/html;false;false;true;1;0;www.;www.;GET;200;false;20151008;1
quora.com;quora.com;1,44E+12;application/javascript;true;true;true;6;0;www.;www.;GET;200;true;20151008;1
quora.com;quora.com;1,44E+12;application/javascript;true;true;true;6;0;www.;www.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;text/javascript;false;false;true;1;0;www.;qsc.is.;GET;200;true;20151008;1
quora.com;insnw.net;1,44E+12;image/gif;false;false;true;1;0;www.;assets.;GET;200;false;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/png;false;false;true;1;0;www.;qsf.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/svg+xml;false;false;true;1;0;www.;qsf.is.;GET;200;true;20151008;1
quora.com;quora.com;1,44E+12;image/gif;true;true;true;2;0;www.;www.;GET;200;false;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/png;false;false;true;1;0;www.;qsf.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;image/jpeg;false;false;true;1;0;www.;qph.is.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;text/javascript;false;false;true;1;0;www.;qsc.is.;GET;200;true;20151008;1
quora.com;quora.com;1,44E+12;application/json;true;false;true;1;0;www.;www.;POST;200;false;20151008;1
quora.com;quora.com;1,44E+12;application/json;true;false;true;1;0;www.;www.;POST;200;false;20151008;1
quora.com;quoracdn.net;1,44E+12;text/css;false;false;true;1;0;www.;qsc.is.;GET;200;true;20151008;1
quora.com;quora.com;1,44E+12;application/json;true;false;true;1;0;www.;www.;POST;200;false;20151008;1
quora.com;google.com;1,44E+12;application/javascript;true;false;true;1;0;www.;apis.;GET;200;true;20151008;1
quora.com;google-analytics.com;1,44E+12;application/x-unknown-content-type;false;false;true;1;0;www.;www.;GET;304;true;20151008;1
quora.com;quora.com;1,44E+12;application/json;true;false;true;1;0;www.;www.;POST;200;false;20151008;1
quora.com;mathjax.org;1,44E+12;application/javascript;true;false;true;1;0;www.;cdn.;GET;200;true;20151008;1
quora.com;twitter.com;1,44E+12;application/javascript;true;false;true;1;0;www.;platform.;GET;200;true;20151008;1
quora.com;insnw.net;1,44E+12;image/gif;false;false;true;1;0;www.;assets.;GET;200;false;20151008;1
quora.com;quora.com;1,44E+12;text/javascript;true;true;true;3;0;tch784562.tch.;tch784562.tch.;GET;200;true;20151008;1
quora.com;quoracdn.net;1,44E+12;application/x-shockwave-flash;false;false;true;1;0;www.;qsf.is.;GET;200;true;20151008;1
quora.com;facebook.com;1,44E+12;text/html;true;false;true;1;0;www.;www.;GET;302;false;20151008;1
quora.com;mathjax.org;1,44E+12;application/javascript;true;false;true;1;0;www.;cdn.;GET;200;true;20151008;1
quora.com;google-analytics.com;1,44E+12;image/gif;false;false;true;1;0;www.;www.;GET;200;false;20151008;1
quora.com;google.com;1,44E+12;text/html;true;false;true;1;0;www.;accounts.;GET;200;true;20151008;1
quora.com;doubleclick.net;1,44E+12;image/gif;true;false;true;1;0;www.;stats.g.;GET;200;false;20151008;1
quora.com;quora.com;1,44E+12;application/json;true;false;true;1;0;www.;www.;POST;200;false;20151008;1
